PIB File Number,Use of Force Type,Use of Force Level,Use of Force Effective,Officer Race/Ethnicity,Officer Gender,Officer Age,Officer Years of Service,Officer Injured
FTN2018-0273,Takedown (no injury),L1,Yes,Black,Male,30,8,No
FTN2018-0385,Hands,L1,Yes,Black,Male,30,8,No
FTN2017-0414,Firearm (Exhibited),L1,Yes,White,Male,30,8,No
FTN2018-0053,Hands,L1,Yes,Hispanic,Male,30,8,No
FTN2022-0303,Takedown (no injury),L1,Yes,White,Male,30,8,No
FTN2022-0466,Hands,L1,No,White,Male,30,8,No
FTN2022-0466,Takedown (w/injury),L2,Yes,White,Male,30,8,No
FTN2023-0031,Firearm (Exhibited),L1,Yes,White,Male,30,8,No
FTN2023-0288,Canine (No Bite),L2,No,White,Male,30,8,No
FTN2023-0171,Canine (No Bite),L2,Yes,White,Male,30,8,No
FTN2022-0480,Firearm (Exhibited),L1,Yes,Asian/Pacific Islander,Male,30,8,No
FTN2022-0428,Hands,L1,Yes,White,Male,30,8,Yes
FTN2022-0428,Takedown (w/injury),L2,Yes,White,Male,30,8,Yes
FTN2022-0349,Firearm (Exhibited),L1,Yes,Black,Male,30,8,No
FTN2022-0203,Force (Take Down),L2,Yes,White,Male,30,8,No
FTN2022-0445,Takedown (no injury),L1,Yes,White,Male,30,8,No
FTN2022-0475,Takedown (no injury),L1,Yes,White,Male,30,8,No
FTN2022-0376,Firearm (Exhibited),L1,Yes,Asian/Pacific Islander,Male,30,8,No
FTN2022-0095,Firearm (Exhibited),L1,No,White,Male,30,8,No
FTN2022-0095,Takedown (no injury),L1,Yes,White,Male,30,8,No
FTN2022-0191,CEW Exhibited/Laser,L1,No,White,Male,30,8,No
FTN2022-0191,Takedown (no injury),L1,Yes,White,Male,30,8,No
FTN2017-0216,Force (Take Down),L2,Yes,White,Male,30,8,No
FTN2017-0343,Force (Take Down),L2,Yes,White,Male,30,8,Yes
FTN2017-0040,CEW Exhibited/Laser,L1,Yes,Hispanic,Male,30,8,No
FTN2022-0411,Force (Escort Tech),L1,Yes,White,Male,30,8,Yes
FTN2017-0050,Hands,L1,Yes,White,Male,30,8,Yes
FTN2017-0121,Firearm (Exhibited),L1,Yes,White,Female,30,8,No
FTN2016-0552,Firearm (Exhibited),L1,Yes,White,Male,31,8,No
FTN2017-0532,Hands,L1,Yes,White,Female,31,8,No
FTN2017-0615,Force (Take Down),L2,Yes,White,Male,31,8,No
FTN2017-0640,Firearm (Exhibited),L1,Yes,Black,Male,31,8,No
FTN2019-0220,Firearm (Exhibited),L1,Yes,White,Male,31,8,No
FTN2019-0355,Hands,L1,Yes,White,Male,31,8,No
FTN2019-0402,Firearm (Exhibited),L1,Yes,White,Male,31,8,No
FTN2019-0108,Vehicle,L4,Yes,White,Male,31,8,No
FTN2024-0032,Canine (Bite),L4,Yes,White,Male,31,8,No
FTN2018-0064,Firearm (Exhibited),L1,Yes,White,Male,31,8,No
FTN2018-0175,Firearm (Exhibited),L1,Yes,White,Male,31,8,No
FTN2019-0348,Firearm (Exhibited),L1,Yes,Hispanic,Male,31,8,No
FTN2019-0313,Firearm (Exhibited),L1,No,Hispanic,Male,31,8,No
FTN2018-0161,Hands,L1,Yes,Hispanic,Male,31,8,No
FTN2018-0174,Takedown (no injury),L1,Yes,White,Male,31,8,No
FTN2018-0439,Firearm (Exhibited),L1,Yes,Hispanic,Male,31,8,No
FTN2018-0462,Takedown (no injury),L1,Yes,Hispanic,Male,31,8,No
FTN2019-0120,Firearm (Exhibited),L1,No,White,Male,31,8,No
FTN2017-0641,Hands,L1,No,Hispanic,Male,31,8,No
FTN2019-0061,Firearm (Exhibited),L1,Yes,White,Male,31,8,No
FTN2019-0061,Takedown (w/injury),L2,Yes,White,Male,31,8,No
FTN2018-0371,Takedown (no injury),L1,Yes,Hispanic,Male,31,8,No
FTN2020-0043,Firearm (Exhibited),L1,No,White,Female,31,8,No
FTN2023-0456,Firearm (Exhibited),L1,Yes,White,Male,31,8,No
FTN2019-0385,Takedown (no injury),L1,Yes,Hispanic,Male,31,8,No
FTN2019-0308,Takedown (no injury),L1,Yes,Black,Male,31,8,No
FTN2018-0214,CEW Deployment,L2,Yes,White,Male,31,8,No
FTN2019-0277,Hands,L1,Yes,White,Male,31,8,No
FTN2019-0171,Hands,L1,Yes,Black,Male,31,8,No
FTN2019-0377,Hands,L1,Yes,Black,Male,31,8,Yes
FTN2019-0377,Takedown (no injury),L1,Yes,Black,Male,31,8,Yes
FTN2019-0314,Hands,L1,Yes,Black,Male,31,8,No
FTN2018-0044,Firearm (Exhibited),L1,No,White,Female,31,8,No
FTN2019-0272,Takedown (no injury),L1,Yes,Black,Male,31,8,No
FTN2023-0509,Firearm (Exhibited),L1,Yes,Asian/Pacific Islander,Male,31,8,No
FTN2019-0344,Firearm (Exhibited),L1,Yes,Black,Male,31,8,No
FTN2023-0127,Takedown (no injury),L1,Yes,White,Male,31,8,No
FTN2023-0222,Hands,L1,Yes,White,Male,31,8,No
FTN2023-0334,Force (Escort Tech),L1,Yes,White,Male,31,8,No
FTN2019-0048,Takedown (no injury),L1,Yes,Hispanic,Male,31,8,No
FTN2023-0492,Firearm (Exhibited),L1,No,White,Male,31,8,No
FTN2023-0011,Hands,L1,Yes,White,Male,31,8,No
FTN2023-0403,Force (Take Down),L2,Yes,White,Male,31,8,No
FTN2023-0213,Firearm (Exhibited),L1,Yes,Asian/Pacific Islander,Male,31,8,No
FTN2023-0136,Firearm (Exhibited),L1,No,White,Male,31,8,No
FTN2023-0008,Firearm (Exhibited),L1,Yes,White,Male,31,8,No
FTN2023-0008,Force (Take Down),L2,No,White,Male,31,8,No
FTN2023-0298,Firearm (Exhibited),L1,Yes,White,Male,31,8,No
FTN2023-0038,Hands,L1,Yes,White,Male,31,8,No
FTN2023-0205,Hands,L1,Yes,White,Male,31,8,No
FTN2016-0302,Hands,L1,Yes,White,Male,31,8,No
FTN2016-0465,Firearm (Exhibited),L1,No,White,Male,31,8,No
FTN2016-0465,Hands,L1,Yes,White,Male,31,8,No
FTN2023-0435,Force (Escort Tech),L1,No,White,Male,31,8,No
FTN2016-0503,Force (Take Down),L2,Yes,White,Male,31,8,No
FTN2024-0084,Takedown (no injury),L1,No,Asian/Pacific Islander,Male,32,8,No
FTN2024-0084,Head Strike (No Wep),L3,No,Asian/Pacific Islander,Male,32,8,No
FTN2016-0602,CEW Exhibited/Laser,L1,Yes,Black,Male,32,8,No
FTN2018-0122,CEW Deployment,L4,Yes,Black,Female,32,8,No
FTN2018-0247,Firearm (Exhibited),L1,Yes,Black,Female,32,8,No
FTN2018-0017,CEW Deployment,L2,Yes,White,Female,32,8,No
FTN2019-0004,Firearm (Exhibited),L1,Yes,Hispanic,Male,32,8,No
FTN2023-0280,Takedown (no injury),L1,Yes,White,Male,32,8,No
FTN2017-0129,Force (Take Down),L2,Yes,White,Male,32,8,No
FTN2018-0113,Hands,L1,Yes,White,Female,32,8,No
FTN2021-0069,Hands (with injury),L2,Yes,Black,Male,32,8,Yes
FTN2017-0368,Hands,L1,Yes,Black,Female,32,8,No
FTN2017-0545,Hands,L1,Yes,Black,Female,32,8,No
FTN2021-0345,Firearm (Exhibited),L1,No,Black,Male,32,8,No
FTN2017-0518,Firearm (Exhibited),L1,No,White,Male,32,8,No
FTN2023-0284,Hands,L1,Yes,White,Male,32,8,No
FTN2019-0058,Firearm (Discharged),L4,Yes,White,Male,32,8,No
FTN2019-0111,Hands,L1,Yes,White,Male,32,8,No
FTN2021-0031,Takedown (w/injury),L2,Yes,Black,Male,32,8,No
FTN2017-0159,Hands,L1,Yes,White,Male,32,8,No
FTN2018-0002,Hands,L1,Yes,Hispanic,Male,32,8,No
FTN2018-0101,Force (Take Down),L2,Yes,Hispanic,Male,32,8,No
FTN2021-0076,Takedown (w/injury),L2,Yes,Black,Male,32,8,Yes
FTN2021-0114,Hands,L1,Yes,Black,Female,32,8,No
FTN2017-0173,Firearm (Exhibited),L1,Yes,Black,Female,32,8,No
FTN2017-0218,Hands,L1,Yes,White,Male,32,8,No
FTN2018-0468,Takedown (no injury),L1,Yes,Black,Male,32,8,No
FTN2017-0446,Force (Take Down),L2,Yes,White,Male,32,8,No
FTN2018-0283,Firearm (Exhibited),L1,No,Hispanic,Male,32,8,No
FTN2019-0365,Firearm (Exhibited),L1,Yes,White,Male,32,8,No
FTN2021-0362,Takedown (w/injury),L2,Yes,Black,Male,32,8,No
FTN2021-0377,Takedown (w/injury),L2,Yes,Black,Male,32,8,No
FTN2021-0400,Firearm (Exhibited),L1,No,Black,Male,32,8,No
FTN2021-0400,Takedown (no injury),L1,Yes,Black,Male,32,8,No
FTN2023-0470,Hands (with injury),L2,Yes,White,Male,32,8,No
FTN2023-0470,Force (Take Down),L2,Yes,White,Male,32,8,No
FTN2024-0172,Firearm (Exhibited),L1,Yes,White,Male,32,8,No
FTN2021-0354,CEW Deployment,L2,Yes,Black,Male,32,8,No
FTN2018-0193,Hands,L1,Yes,Black,Male,32,8,No
FTN2018-0193,Force (Take Down),L2,Yes,Black,Male,32,8,No
FTN2017-0242,Force (Take Down),L2,Yes,White,Male,32,8,No
FTN2017-0410,Force (Take Down),L2,Yes,Black,Male,32,8,No
FTN2024-0138,Hands,L1,Yes,Asian/Pacific Islander,Male,32,8,No
FTN2021-0054,Takedown (no injury),L1,Yes,Black,Female,32,8,No
FTN2024-0075,Hands (with injury),L2,Yes,Asian/Pacific Islander,Male,32,8,No
FTN2022-0007,Rifle (Pointed),L1,No,Hispanic,Male,32,8,No
FTN2022-0007,CEW Deployment,L2,Yes,Hispanic,Male,32,8,No
FTN2020-0308,CEW Deployment,L2,Yes,Black,Male,32,8,No
FTN2021-0131,Hands (with injury),L2,Yes,Black,Male,32,8,No
FTN2021-0150,Firearm (Exhibited),L1,Yes,Black,Female,32,8,No
FTN2019-0204,Hands,L1,Yes,White,Male,32,8,No
FTN2017-0514,Force (Escort Tech),L1,Yes,Black,Male,32,8,No
FTN2017-0514,Force (Take Down),L2,Yes,Black,Male,32,8,No
FTN2024-0005,Firearm (Exhibited),L1,Yes,White,Male,32,8,No
FTN2024-0178,Firearm (Exhibited),L1,Yes,White,Male,32,8,No
FTN2023-0075,CEW Deployment,L2,Yes,White,Male,32,8,No
FTN2023-0128,Takedown (no injury),L1,Yes,White,Male,32,8,Yes
FTN2024-0169,Force (Take Down),L2,Yes,White,Male,32,8,No
FTN2023-0168,Firearm (Exhibited),L1,Yes,White,Male,32,8,No
FTN2023-0241,Firearm (Exhibited),L1,Yes,White,Male,32,8,No
FTN2023-0323,Hands (with injury),L2,Yes,White,Male,32,8,No
FTN2016-0001,CEW Exhibited/Laser,L1,No,Black,Male,32,8,No
FTN2016-0001,Force (Escort Tech),L1,Yes,Black,Male,32,8,No
FTN2024-0085,Other,L1,Yes,White,Male,32,8,No
FTN2016-0379,CEW Exhibited/Laser,L1,Yes,Black,Male,32,8,No
FTN2016-0461,CEW Deployment,L2,Limited,Black,Male,32,8,No
FTN2017-0336,CEW Exhibited/Laser,L1,Yes,Black,Male,33,8,No
FTN2018-0349,Firearm (Exhibited),L1,Yes,White,Male,33,8,No
FTN2019-0367,Firearm (Exhibited),L1,Yes,Black,Female,33,8,No
FTN2019-0138,Hands,L1,Yes,Black,Female,33,8,No
FTN2017-0135,Force (Take Down),L2,Yes,White,Male,33,8,No
FTN2018-0083,Other,L1,Yes,Black,Female,33,8,No
FTN2017-0237,Force (Take Down),L2,Yes,Black,Male,33,8,No
FTN2019-0294,Takedown (no injury),L1,Yes,Black,Female,33,8,No
FTN2019-0319,CEW Deployment,L4,Yes,White,Female,33,8,No
FTN2017-0424,Firearm (Exhibited),L1,Yes,Black,Male,33,8,No
FTN2017-0424,CEW Deployment,L2,Yes,Black,Male,33,8,No
FTN2021-0039,Firearm (Exhibited),L1,Yes,White,Male,33,8,No
FTN2017-0578,Rifle (Pointed),L1,Yes,White,Male,33,8,No
FTN2020-0108,Hands,L1,Yes,Hispanic,Male,33,8,No
FTN2019-0254,Firearm (Exhibited),L1,No,Black,Male,33,8,Yes
FTN2019-0254,Firearm (Exhibited),L1,Yes,Black,Male,33,8,Yes
FTN2019-0254,CEW Deployment,L2,Yes,Black,Male,33,8,Yes
FTN2019-0062,Hands,L1,Yes,Hispanic,Male,33,8,Yes
FTN2019-0120,Firearm (Exhibited),L1,No,White,Male,33,8,No
FTN2018-0076,Force (Take Down),L2,Yes,Black,Female,33,8,No
FTN2024-0137,Force (Escort Tech),L1,Yes,White,Male,33,8,No
FTN2019-0383,Takedown (no injury),L1,Yes,Black,Male,33,8,No
FTN2023-0468,Hands,L1,Yes,Black,Male,33,8,No
FTN2018-0274,Hands,L1,Yes,White,Male,33,8,No
FTN2018-0267,Hands,L1,Yes,Black,Female,33,8,No
FTN2017-0618,Firearm (Exhibited),L1,No,Black,Male,33,8,No
FTN2022-0007,Rifle (Pointed),L1,No,White,Female,33,8,No
FTN2018-0383,Hands,L1,Yes,White,Male,33,8,No
FTN2017-0420,Hands,L1,Yes,Black,Male,33,8,No
FTN2023-0193,Hands,L1,Yes,Black,Male,33,8,Yes
FTN2017-0277,Force (Take Down),L2,Yes,White,Male,33,8,No
FTN2021-0278,Firearm (Exhibited),L1,Yes,Black,Male,33,8,No
FTN2023-0207,Force (Take Down),L2,Yes,Hispanic,Male,33,8,No
FTN2023-0228,Firearm (Exhibited),L1,Yes,Hispanic,Male,33,8,No
FTN2017-0029,Force (Take Down),L2,Yes,White,Male,33,8,No
FTN2021-0025,Takedown (no injury),L1,Yes,Black,Male,33,8,No
FTN2022-0457,Firearm (Exhibited),L1,Yes,Black,Female,33,8,No
FTN2023-0464,Firearm (Exhibited),L1,Yes,Black,Male,33,8,No
FTN2016-0620,Firearm (Exhibited),L1,No,Black,Female,33,8,No
FTN2017-0007,CEW Exhibited/Laser,L1,No,Black,Male,33,8,Yes
FTN2016-0474,Firearm (Exhibited),L1,Yes,White,Male,33,8,No
FTN2016-0474,Hands,L1,Yes,White,Male,33,8,No
FTN2017-0076,Force (Take Down),L2,Yes,White,Male,34,8,Yes
FTN2024-0084,Takedown (no injury),L1,No,Black,Male,34,8,No
FTN2024-0084,Other,L2,Yes,Black,Male,34,8,No
FTN2018-0030,Force (Take Down),L2,Yes,Black,Female,34,8,No
FTN2018-0017,Hands,L1,No,Black,Female,34,8,No
FTN2019-0403,Takedown (no injury),L1,Yes,White,Male,34,8,No
FTN2020-0302,Takedown (no injury),L1,Yes,Black,Male,34,8,No
FTN2017-0129,Force (Take Down),L2,Yes,White,Male,34,8,No
FTN2017-0199,Firearm (Exhibited),L1,Yes,Hispanic,Male,34,8,No
FTN2017-0084,Force (Take Down),L2,Yes,White,Male,34,8,No
FTN2019-0077,Takedown (no injury),L1,Yes,White,Male,34,8,No
FTN2019-0014,Takedown (no injury),L1,Yes,Black,Male,34,8,Yes
FTN2020-0158,CEW Deployment,L2,Yes,White,Female,34,8,Yes
FTN2018-0255,Takedown (no injury),L1,Yes,Black,Male,34,8,No
FTN2019-0368,Firearm (Exhibited),L1,Yes,Black,Female,34,8,No
FTN2024-0108,Firearm (Exhibited),L1,No,Black,Male,34,8,No
FTN2024-0108,Hands,L1,Yes,Black,Male,34,8,No
FTN2019-0068,Takedown (no injury),L1,Yes,White,Male,34,8,No
FTN2019-0098,Firearm (Exhibited),L1,Yes,Black,Male,34,8,No
FTN2020-0190,Takedown (w/injury),L2,Yes,White,Male,34,8,Yes
FTN2022-0078,Takedown (no injury),L1,Yes,Black,Male,34,8,No
FTN2017-0109,Hands,L1,Yes,Black,Male,34,8,No
FTN2017-0109,Force (Take Down),L2,Yes,Black,Male,34,8,No
FTN2022-0419,Firearm (Exhibited),L1,Yes,Black,Male,34,8,No
FTN2023-0303,Firearm (Exhibited),L1,Yes,Black,Male,34,8,No
FTN2024-0187,Hands,L1,Yes,Hispanic,Male,34,8,No
FTN2023-0330,Force (Escort Tech),L1,Yes,Black,Male,34,8,No
FTN2017-0029,Force (Take Down),L2,Yes,Hispanic,Male,34,8,Yes
FTN2023-0224,Firearm (Exhibited),L1,Yes,Black,Male,34,8,No
FTN2022-0273,Hands,L1,Yes,Black,Male,34,8,No
FTN2022-0273,Head Strike (No Wep),L3,Yes,Black,Male,34,8,No
FTN2023-0038,Firearm (Exhibited),L1,Yes,Black,Male,34,8,No
FTN2023-0262,Firearm (Exhibited),L1,Yes,Black,Male,34,8,No
FTN2023-0354,Hands,L1,Yes,Black,Male,34,8,Yes
FTN2018-0292,Firearm (Exhibited),L1,No,Black,Male,34,8,No
FTN2022-0138,Firearm (Exhibited),L1,Yes,Hispanic,Male,34,8,No
FTN2016-0093,CEW Exhibited/Laser,L1,Yes,Black,Female,34,8,No
FTN2016-0494,Firearm (Exhibited),L1,Yes,Black,Female,34,8,No
FTN2021-0080,Hands,L1,Yes,Black,Female,35,8,No
FTN2021-0065,Takedown (no injury),L1,Yes,Black,Female,35,8,No
FTN2017-0227,Firearm (Exhibited),L1,Yes,Hispanic,Female,35,8,No
FTN2017-0339,CEW Exhibited/Laser,L1,Yes,Hispanic,Female,35,8,No
FTN2017-0125,Firearm (Exhibited),L1,Yes,Hispanic,Female,35,8,No
FTN2020-0352,Firearm (Exhibited),L1,No,Black,Female,35,8,No
FTN2020-0271,Firearm (Exhibited),L1,No,Black,Female,35,8,No
FTN2018-0179,Takedown (no injury),L1,Yes,Hispanic,Male,35,8,No
FTN2018-0468,Takedown (no injury),L1,Yes,Black,Male,35,8,No
FTN2019-0141,Hands,L1,Yes,Black,Male,35,8,No
FTN2017-0648,CEW Deployment,L4,Yes,Black,Female,35,8,No
FTN2017-0180,Firearm (Exhibited),L1,Yes,Black,Female,35,8,No
FTN2017-0048,CEW Exhibited/Laser,L1,Yes,Black,Female,35,8,No
FTN2017-0242,Force (Take Down),L2,Yes,Black,Female,35,8,No
FTN2017-0495,CEW Exhibited/Laser,L1,Yes,Black,Female,35,8,No
FTN2020-0257,Force (Escort Tech),L1,Yes,Black,Female,35,8,No
FTN2017-0203,Force (Escort Tech),L1,Yes,Black,Female,35,8,Yes
FTN2017-0651,Firearm (Exhibited),L1,Yes,Black,Female,35,8,No
FTN2021-0185,Hands,L1,Yes,White,Male,35,8,No
FTN2023-0349,CEW Deployment,L2,No,Black,Male,35,8,No
FTN2023-0066,CEW Deployment,L2,Yes,Black,Male,35,8,No
FTN2024-0043,Force (Take Down),L2,Yes,Black,Male,35,8,No
FTN2019-0193,Firearm (Exhibited),L1,Yes,Black,Male,35,8,No
FTN2023-0202,Rifle (Pointed),L1,Yes,Black,Male,35,8,No
FTN2019-0303,Force (Take Down),L2,Yes,White,Male,36,8,Yes
FTN2019-0081,Hands,L1,Yes,White,Male,36,8,No
FTN2019-0084,Firearm (Exhibited),L1,Yes,White,Male,36,8,No
FTN2020-0299,Force (Take Down),L2,Yes,Black,Female,36,8,No
FTN2019-0315,Force (Take Down),L2,Yes,White,Male,36,8,Yes
FTN2019-0237,Firearm (Exhibited),L1,Yes,Black,Male,36,8,No
FTN2017-0528,Hands,L1,Yes,White,Male,36,8,No
FTN2019-0035,Hands,L1,Yes,Hispanic,Male,36,8,No
FTN2019-0142,Takedown (no injury),L1,Yes,Hispanic,Male,36,8,Yes
FTN2017-0350,Hands,L1,Yes,White,Male,36,8,No
FTN2021-0171,Firearm (Exhibited),L1,No,White,Male,36,8,No
FTN2020-0180,Firearm (Exhibited),L1,No,Black,Male,36,8,No
FTN2020-0180,Takedown (no injury),L1,Yes,Black,Male,36,8,No
FTN2019-0377,Hands,L1,Yes,White,Male,36,8,No
FTN2017-0538,Firearm (Exhibited),L1,Yes,White,Male,36,8,No
FTN2018-0466,Firearm (Exhibited),L1,No,Hispanic,Female,36,8,No
FTN2018-0466,Force (Take Down),L2,Yes,Hispanic,Female,36,8,No
FTN2020-0247,Firearm (Exhibited),L1,No,Black,Male,36,8,No
FTN2018-0110,Firearm (Exhibited),L1,Yes,Black,Female,36,8,No
FTN2022-0394,Takedown (no injury),L1,Yes,White,Male,36,8,No
FTN2019-0240,Takedown (no injury),L1,Yes,Black,Female,36,8,No
FTN2023-0057,Hands,L1,Yes,White,Male,36,8,No
FTN2019-0194,Takedown (no injury),L1,Yes,Black,Female,36,8,Yes
FTN2019-0169,Firearm (Exhibited),L1,No,Black,Female,36,8,No
FTN2022-0222,Hands,L1,Yes,White,Male,36,8,Yes
FTN2020-0344,Hands,L1,No,Black,Female,37,8,No
FTN2020-0209,Firearm (Exhibited),L1,Yes,White,Male,37,8,No
FTN2021-0338,Hands,L1,Yes,Black,Female,37,8,No
FTN2020-0389,Firearm (Exhibited),L1,Yes,White,Male,37,8,No
FTN2020-0371,Firearm (Exhibited),L1,Yes,White,Male,37,8,No
FTN2018-0202,Takedown (w/injury),L2,Yes,White,Male,37,8,Yes
FTN2018-0445,Firearm (Exhibited),L1,Yes,White,Male,37,8,No
FTN2023-0302,Firearm (Exhibited),L1,Yes,Hispanic,Male,37,8,No
FTN2018-0321,Takedown (no injury),L1,Yes,White,Male,37,8,No
FTN2021-0189,Hands,L1,Yes,Black,Male,37,8,Yes
FTN2021-0189,Takedown (no injury),L1,Yes,Black,Male,37,8,Yes
FTN2023-0438,Takedown (no injury),L1,Yes,Hispanic,Male,37,8,No
FTN2023-0455,Takedown (no injury),L1,Yes,Hispanic,Male,37,8,No
FTN2020-0374,Other,L1,Yes,Hispanic,Male,37,8,Yes
FTN2021-0336,Takedown (no injury),L1,Yes,Black,Female,37,8,No
FTN2021-0005,Takedown (w/injury),L2,Yes,Black,Male,37,8,No
FTN2023-0225,Takedown (w/injury),L2,Yes,White,Male,37,8,No
FTN2022-0294,Hands,L1,Yes,White,Male,37,8,No
FTN2022-0300,Firearm (Exhibited),L1,Yes,White,Male,37,8,No
FTN2024-0156,Hands,L1,Yes,White,Male,37,8,No
FTN2021-0200,Force (Take Down),L2,Yes,Black,Male,38,8,Yes
FTN2022-0113,Hands,L1,Yes,Black,Female,38,8,No
FTN2021-0194,Firearm (Exhibited),L1,Yes,White,Male,38,8,No
FTN2021-0288,Rifle (Pointed),L1,Yes,White,Male,38,8,No
FTN2021-0295,Takedown (w/injury),L2,Yes,White,Male,38,8,Yes
FTN2019-0173,Firearm (Exhibited),L1,Yes,White,Male,38,8,No
FTN2020-0279,Hands,L1,Yes,Hispanic,Female,38,8,Yes
FTN2022-0008,Force (Defense Tech),L2,Yes,Black,Male,38,8,No
FTN2017-0457,CEW Exhibited/Laser,L1,Yes,Hispanic,Female,38,8,No
FTN2017-0159,Hands,L1,Yes,American Indian/Alaska Native,Male,38,8,No
FTN2024-0142,Force (Take Down),L2,Yes,White,Male,38,8,No
FTN2017-0530,Hands,L1,No,Hispanic,Female,38,8,No
FTN2017-0530,CEW Deployment,L4,No,Hispanic,Female,38,8,No
FTN2017-0163,Firearm (Exhibited),L1,No,Hispanic,Female,38,8,No
FTN2020-0141,Force (Escort Tech),L1,Yes,Hispanic,Female,38,8,Yes
FTN2017-0296,CEW Exhibited/Laser,L1,Yes,Hispanic,Female,38,8,No
FTN2017-0249,CEW Exhibited/Laser,L1,Yes,Hispanic,Female,38,8,No
FTN2017-0172,Firearm (Exhibited),L1,Yes,White,Male,38,8,No
FTN2022-0014,Vehicle,L4,Yes,Black,Male,38,8,No
FTN2022-0021,Takedown (no injury),L1,Yes,Black,Male,38,8,Yes
FTN2017-0185,CEW Exhibited/Laser,L1,Limited,Hispanic,Female,38,8,Yes
FTN2022-0472,Takedown (no injury),L1,Yes,Black,Male,38,8,No
FTN2016-0460,Firearm (Exhibited),L1,Yes,Black,Female,38,8,No
FTN2024-0084,Takedown (no injury),L1,No,White,Male,39,8,No
FTN2021-0305,Hands,L1,No,Black,Female,39,8,No
FTN2017-0365,Firearm (Exhibited),L1,Yes,Hispanic,Female,39,8,No
FTN2022-0133,Firearm (Exhibited),L1,Yes,Black,Male,39,8,No
FTN2020-0326,Firearm (Exhibited),L1,No,White,Male,39,8,No
FTN2020-0068,Firearm (Exhibited),L1,No,White,Male,39,8,No
FTN2024-0075,Hands (with injury),L2,Yes,White,Male,39,8,No
FTN2016-0388,Hands,L1,Yes,White,Male,39,8,Yes
FTN2024-0114,Other,L2,Yes,White,Male,39,8,No
FTN2022-0014,Vehicle,L4,Yes,Black,Female,39,8,No
FTN2020-0161,Hands,L1,No,White,Male,39,8,Yes
FTN2023-0109,Takedown (no injury),L1,Yes,Black,Female,39,8,No
FTN2022-0098,Hands,L1,Yes,White,Male,39,8,No
FTN2022-0115,Takedown (no injury),L1,Yes,White,Male,39,8,No
FTN2022-0256,Hands,L1,Yes,White,Male,39,8,No
FTN2022-0256,Takedown (no injury),L1,Yes,White,Male,39,8,No
FTN2016-0431,Firearm (Exhibited),L1,Yes,White,Male,39,8,No
FTN2017-0563,CEW Deployment,L4,No,Hispanic,Female,39,8,No
FTN2021-0219,Other,L1,Yes,Black,Male,40,8,No
FTN2023-0338,Hands,L1,Yes,Hispanic,Male,40,8,No
FTN2017-0309,Firearm (Exhibited),L1,Yes,White,Male,40,8,No
FTN2017-0596,CEW Deployment,L2,Yes,White,Male,40,8,No
FTN2023-0533,Firearm (Exhibited),L1,Yes,Black,Female,40,8,No
FTN2017-0403,CEW Deployment,L4,Yes,White,Male,40,8,No
FTN2024-0159,Hands,L1,Yes,White,Male,40,8,No
FTN2023-0486,CEW Deployment,L2,Yes,Hispanic,Male,40,8,No
FTN2023-0346,Hands,L1,Yes,Hispanic,Male,40,8,No
FTN2019-0083,Hands,L1,No,Hispanic,Female,40,8,No
FTN2019-0083,CEW Deployment,L2,Yes,Hispanic,Female,40,8,No
FTN2023-0156,Firearm (Exhibited),L1,No,Hispanic,Male,40,8,No
FTN2023-0239,Head Strike (No Wep),L3,Yes,White,Male,40,8,No
FTN2020-0182,Firearm (Exhibited),L1,Yes,Hispanic,Female,41,8,No
FTN2018-0326,Takedown (w/injury),L2,Yes,White,Male,41,8,No
FTN2018-0197,Hands,L1,Yes,White,Male,41,8,No
FTN2018-0291,Force (Take Down),L2,Yes,White,Male,41,8,Yes
FTN2020-0179,Takedown (no injury),L1,Yes,American Indian/Alaska Native,Male,41,8,No
FTN2018-0284,Firearm (Exhibited),L1,Yes,White,Male,41,8,No
FTN2024-0162,CEW Exhibited/Laser,L1,Yes,White,Male,41,8,No
FTN2019-0105,Takedown (no injury),L1,Yes,White,Male,42,8,No
FTN2019-0136,Takedown (w/injury),L2,No,White,Male,42,8,Yes
FTN2021-0122,Baton (non-strike),L1,Yes,White,Male,42,8,No
FTN2019-0143,Force (Take Down),L2,Yes,White,Male,42,8,No
FTN2019-0258,Takedown (no injury),L1,Yes,White,Male,42,8,No
FTN2019-0336,Firearm (Exhibited),L1,Yes,White,Male,42,8,No
FTN2020-0264,Hands,L1,No,Black,Female,42,8,No
FTN2021-0122,Hands,L1,Yes,White,Male,42,8,No
FTN2021-0122,Takedown (w/injury),L2,Yes,White,Male,42,8,No
FTN2017-0046,Hands,L1,Yes,White,Female,42,8,Yes
FTN2023-0097,Firearm (Exhibited),L1,Yes,White,Male,42,8,No
FTN2023-0196,Firearm (Exhibited),L1,Yes,White,Male,42,8,No
FTN2018-0301,Hands,L1,Yes,White,Female,43,8,No
FTN2018-0400,Hands,L1,Yes,White,Female,43,8,No
FTN2018-0112,Hands,L1,Yes,White,Female,43,8,No
FTN2022-0103,Hands (with injury),L2,Yes,American Indian/Alaska Native,Male,43,8,Yes
FTN2022-0118,CEW Deployment,L2,Yes,American Indian/Alaska Native,Male,43,8,No
FTN2022-0181,Firearm (Exhibited),L1,Yes,American Indian/Alaska Native,Male,43,8,No
FTN2022-0139,Hands,L1,Yes,American Indian/Alaska Native,Male,43,8,No
